chromosome	position	context	methylated_count	unmethylated_count	conversion_control
chr4	15733	CG	6	10	0.997
chr4	15777	CG	10	5	0.998
chr4	15821	CHG	0	13	0.996
chr4	15865	CG	4	7	0.997
chr4	15909	CG	13	3	0.998
chr4	15953	CG	8	6	0.997
chr4	15997	CG	11	4	0.998
chr4	16041	CG	5	9	0.997
chr4	16085	CHH	0	15	0.995
chr4	16129	CG	12	3	0.998
chr4	16173	CG	7	8	0.997
chr4	16217	CG	15	1	0.999
chr4	16261	CG	6	9	0.997
chr4	16305	CG	9	5	0.998
chr4	16349	CG	11	4	0.997
chr4	16393	CHG	1	12	0.996
chr4	16437	CG	4	7	0.996
chr4	16481	CG	13	3	0.998
chr4	16525	CG	8	6	0.997
chr4	16569	CG	5	10	0.998
chr4	16613	CG	12	4	0.997
chr4	16657	CHH	0	14	0.995
chr4	16701	CG	7	8	0.998
chr4	16745	CG	14	2	0.999
chr4	16789	CG	6	9	0.997
chr4	16833	CG	10	5	0.998
chr4	16877	CG	4	7	0.997
chr4	16921	CG	13	3	0.998
chr4	16965	CHG	0	13	0.996
chr4	17009	CG	8	6	0.997
chr4	17053	CG	11	4	0.998
chr4	17097	CG	5	9	0.997
chr4	17141	CG	12	3	0.998
chr4	17185	CG	7	8	0.997
chr4	17229	CHH	1	15	0.995
chr4	17273	CG	15	1	0.999
chr4	17317	CG	6	10	0.997
chr4	17361	CG	9	5	0.998
chr4	17405	CG	11	4	0.997
chr4	17449	CG	4	7	0.996
chr4	17493	CHG	0	12	0.996
chr4	17537	CG	13	3	0.998
chr4	17581	CG	8	6	0.997
chr4	17625	CG	5	9	0.998
chr4	17669	CG	12	4	0.997
chr4	17713	CG	7	8	0.998
chr4	17757	CHH	0	14	0.995
chr4	17801	CG	14	2	0.999
chr4	17845	CG	6	10	0.997
chr4	17889	CG	10	5	0.998
chr4	17933	CG	4	7	0.997
chr4	17977	CG	13	3	0.998
chr4	18021	CG	8	6	0.997
chr4	18065	CHG	1	13	0.996
chr4	18109	CG	11	4	0.998
chr4	18153	CG	5	9	0.997
chr4	18197	CG	12	3	0.998
chr4	18241	CG	7	8	0.997
chr4	18285	CG	15	1	0.999
chr4	18329	CHH	0	15	0.995
chr4	18373	CG	6	9	0.997
chr4	18417	CG	9	5	0.998
chr4	18461	CG	11	4	0.997
chr4	18505	CG	4	7	0.996
chr4	18549	CG	13	3	0.998
chr4	18593	CHG	0	12	0.996
chr4	18637	CG	8	6	0.997
chr4	18681	CG	5	10	0.998
chr4	18725	CG	12	4	0.997
chr4	18769	CG	7	8	0.998
chr4	18813	CG	14	2	0.999
chr4	18857	CHH	1	14	0.995
chr4	18901	CG	6	9	0.997
chr4	18945	CG	10	5	0.998
chr4	18989	CG	4	7	0.997
chr4	19033	CG	13	3	0.998
chr4	19077	CG	8	6	0.997
chr4	19121	CG	11	4	0.998
chr4	19165	CHG	0	13	0.996
chr4	19209	CG	5	9	0.997
chr4	19253	CG	12	3	0.998
chr4	19297	CG	7	8	0.997
chr4	19341	CG	15	1	0.999
chr4	19385	CG	6	10	0.997
chr4	19429	CHH	0	15	0.995
chr4	19473	CG	9	5	0.998
chr4	19517	CG	11	4	0.997
chr4	19561	CG	4	7	0.996
chr4	19605	CG	13	3	0.998
chr4	19649	CG	8	6	0.997
chr4	19693	CG	5	9	0.998
chr4	19737	CHG	1	12	0.996
chr4	19781	CG	12	4	0.997
chr4	19825	CG	7	8	0.998
chr4	19869	CG	14	2	0.999
chr4	19913	CG	6	10	0.997
chr4	19957	CG	10	5	0.998
chr5	10056	CG	4	7	0.997
chr5	10100	CG	13	3	0.998
chr5	10144	CHH	0	14	0.995
chr5	10188	CG	8	6	0.997
chr5	10232	CG	11	4	0.998
chr5	10276	CG	5	9	0.997
chr5	10320	CG	12	3	0.998
chr5	10364	CG	7	8	0.997
chr5	10408	CHG	1	13	0.996
chr5	10452	CG	15	1	0.999
chr5	10496	CG	6	10	0.997
chr5	10540	CG	9	5	0.998
chr5	10584	CG	11	4	0.997
chr5	10628	CG	4	7	0.996
chr5	10672	CHH	0	15	0.995
chr5	10716	CG	13	3	0.998
chr5	10760	CG	8	6	0.997
chr5	10804	CG	5	9	0.998
chr5	10848	CG	12	4	0.997
chr5	10892	CG	7	8	0.998
chr5	10936	CHG	0	12	0.996
chr5	10980	CG	14	2	0.999
chr5	11024	CG	6	10	0.997
chr5	11068	CG	10	5	0.998
chr5	11112	CG	4	7	0.997
chr5	11156	CG	13	3	0.998
chr5	11200	CHH	1	14	0.995
chr5	11244	CG	8	6	0.997
chr5	11288	CG	11	4	0.998
chr5	11332	CG	5	9	0.997
chr5	11376	CG	12	3	0.998
chr5	11420	CG	7	8	0.997
chr5	11464	CHG	0	13	0.996
chr5	11508	CG	15	1	0.999
chr5	11552	CG	6	9	0.997
chr5	11596	CG	9	5	0.998
chr5	11640	CG	11	4	0.997
chr5	11684	CG	4	7	0.996
chr5	11728	CHH	0	15	0.995
chr5	11772	CG	13	3	0.998
chr5	11816	CG	8	6	0.997
chr5	11860	CG	5	10	0.998
chr5	11904	CG	12	4	0.997
chr5	11948	CG	7	8	0.998
chr5	11992	CHG	1	12	0.996
chr5	12036	CG	14	2	0.999
chr5	12080	CG	6	9	0.997
chr5	12124	CG	10	5	0.998
chr5	12168	CG	4	7	0.997
chr5	12212	CG	13	3	0.998
chr5	12256	CHH	0	14	0.995
chr5	12300	CG	8	6	0.997
chr5	12344	CG	11	4	0.998
chr5	12388	CG	5	9	0.997
chr5	12432	CG	12	3	0.998
chr5	12476	CG	7	8	0.997
chr5	12520	CHG	0	13	0.996
chr5	12564	CG	15	1	0.999
chr5	12608	CG	6	10	0.997
chr5	12652	CG	9	5	0.998
chr5	12696	CG	11	4	0.997
chr5	12740	CG	4	7	0.996
chr5	12784	CHH	1	15	0.995
chr5	12828	CG	13	3	0.998
chr5	12872	CG	8	6	0.997
chr5	12916	CG	5	9	0.998
chr5	12960	CG	12	4	0.997
chr5	13004	CG	7	8	0.998
chr5	13048	CHG	0	12	0.996
chr5	13092	CG	14	2	0.999
chr5	13136	CG	6	10	0.997
chr5	13180	CG	10	5	0.998
chr5	13224	CG	4	7	0.997
chr5	13268	CG	13	3	0.998
chr5	13312	CHH	0	14	0.995
chr5	13356	CG	8	6	0.997
chr5	13400	CG	11	4	0.998
chr5	13444	CG	5	9	0.997
chr5	13488	CG	12	3	0.998
chr5	13532	CG	7	8	0.997
chr5	13576	CHG	1	13	0.996
chr5	13620	CG	15	1	0.999
chr5	13664	CG	6	9	0.997
chr5	13708	CG	9	5	0.998
chr5	13752	CG	11	4	0.997
chr5	13796	CG	4	7	0.996
chr5	13840	CHH	0	15	0.995
chr5	13884	CG	13	3	0.998
chr5	13928	CG	8	6	0.997
chr5	13972	CG	5	10	0.998
chr5	14016	CG	12	4	0.997
chr5	14060	CG	7	8	0.998
chr5	14104	CHG	0	12	0.996
chr5	14148	CG	14	2	0.999
chr5	14192	CG	6	9	0.997
chr5	14236	CG	10	5	0.998
chr5	14280	CG	4	7	0.997
chr5	14324	CG
